Year,Month,Day,Hour,Min,Sec,SSS
2018,9,3,14,12,36,35.0000
2018,9,3,14,14,9,35.0000
2018,9,3,14,15,42,35.0000
2018,9,3,14,17,15,35.0000
2018,9,3,14,18,48,35.0000
2018,9,3,14,23,39,35.0000
2018,9,3,14,28,9,35.0000
2018,9,3,14,32,39,35.0000
2018,9,3,14,37,9,35.0000
2018,9,3,14,41,43,35.0000
2018,9,3,14,46,17,35.0000
2018,9,3,14,50,48,35.0000
2018,9,3,14,55,18,35.0000
2018,9,3,14,59,48,35.0000
2018,9,3,15,4,18,35.0000
2018,9,3,15,8,49,35.0000
2018,9,3,15,10,19,35.0000
2018,9,3,15,11,49,35.0000
2018,9,3,15,13,20,35.0000
2018,9,3,15,14,50,35.0000
2018,9,3,15,19,46,35.0000
2018,9,3,15,21,39,35.0000
2018,9,3,15,23,13,35.0000
2018,9,3,15,24,46,35.0000
2018,9,3,15,26,18,35.0000
2018,9,3,15,27,51,35.0000
2018,9,3,15,29,23,35.0000
2018,9,3,15,30,56,35.0000
2018,9,3,15,32,28,35.0000
2018,9,3,15,34,1,35.0000
2018,9,3,15,35,33,35.0000
2018,9,3,15,37,6,35.0000
2018,9,3,15,38,39,35.0000
2018,9,3,15,40,11,35.0000
2018,9,3,15,41,44,35.0000
2018,9,3,15,43,16,35.0000
2018,9,3,15,44,49,35.0000
2018,9,3,15,46,21,35.0000
2018,9,3,15,47,54,35.0000
2018,9,3,15,49,27,35.0000
2018,9,3,15,50,59,35.0000
2018,9,3,15,52,33,35.0000
2018,9,3,15,54,6,35.0000
2018,9,3,15,55,38,35.0000
2018,9,3,15,57,11,35.0000
2018,9,3,15,58,43,35.0000
2018,9,3,16,0,16,35.0000
2018,9,3,16,1,48,35.0000
2018,9,3,16,3,21,35.0000
2018,9,3,16,4,53,35.0000
2018,9,3,16,6,26,35.0000
2018,9,3,16,7,59,35.0000
2018,9,3,16,9,31,35.0000
2018,9,3,16,11,4,35.0000
2018,9,3,16,12,36,35.0000
2018,9,3,16,14,9,35.0000
2018,9,3,16,15,41,35.0000
2018,9,3,16,17,14,35.0000
2018,9,3,16,18,47,35.0000
2018,9,3,16,20,40,35.0000
2018,9,3,16,22,13,35.0000
2018,9,3,16,23,45,35.0000
2018,9,3,16,25,18,35.0000
2018,9,3,16,26,50,35.0000
2018,9,3,16,28,23,35.0000
2018,9,3,16,29,55,35.0000
2018,9,3,16,31,28,35.0000
2018,9,3,16,33,0,35.0000
2018,9,3,16,34,33,35.0000
2018,9,3,16,36,5,35.0000
2018,9,3,16,37,38,35.0000
2018,9,3,16,39,11,35.0000
2018,9,3,16,40,43,35.0000
2018,9,3,16,42,16,35.0000
2018,9,3,16,43,48,35.0000
2018,9,3,16,45,21,35.0000
2018,9,3,16,46,53,35.0000
2018,9,3,16,48,26,35.0000
2018,9,3,16,49,58,35.0000
2018,9,3,16,51,31,35.0000
2018,9,3,16,53,4,35.0000
2018,9,3,16,54,36,35.0000
2018,9,3,16,56,9,35.0000
2018,9,3,16,57,41,35.0000
2018,9,3,16,59,14,35.0000
2018,9,3,17,0,46,35.0000
2018,9,3,17,2,19,35.0000
2018,9,3,17,3,51,35.0000
2018,9,3,17,5,24,35.0000
2018,9,3,17,6,57,35.0000
2018,9,3,17,8,29,35.0000
2018,9,3,17,10,2,35.0000
2018,9,3,17,11,34,35.0000
2018,9,3,17,13,7,35.0000
2018,9,3,17,14,40,35.0000
2018,9,3,17,16,12,35.0000
2018,9,3,17,17,45,35.0000
2018,9,3,17,19,17,35.0000
2018,9,3,17,21,11,35.0000
2018,9,3,17,22,43,35.0000
2018,9,3,17,27,13,35.0000
2018,9,3,17,31,44,35.0000
2018,9,3,17,36,14,35.0000
2018,9,3,17,40,44,35.0000
2018,9,3,17,45,14,35.0000
2018,9,3,17,46,44,35.0000
2018,9,3,17,48,14,35.0000
2018,9,3,17,49,45,35.0000
2018,9,3,17,51,15,35.0000
2018,9,3,17,56,11,35.0000
2018,9,3,17,57,44,35.0000
2018,9,3,17,59,16,35.0000
2018,9,3,18,0,49,35.0000
2018,9,3,18,2,21,35.0000
2018,9,3,18,3,54,35.0000
2018,9,3,18,5,26,35.0000
2018,9,3,18,6,59,35.0000
2018,9,3,18,8,31,35.0000
2018,9,3,18,10,4,35.0000
2018,9,3,18,11,37,35.0000
2018,9,3,18,13,9,35.0000
2018,9,3,18,14,42,35.0000
2018,9,3,18,16,14,35.0000
2018,9,3,18,17,47,35.0000
2018,9,3,18,19,19,35.0000
2018,9,3,18,21,13,35.0000
2018,9,3,18,22,45,35.0000
2018,9,3,18,24,18,35.0000
2018,9,3,18,25,50,35.0000
2018,9,3,18,27,23,35.0000
2018,9,3,18,28,55,35.0000
2018,9,3,18,30,28,35.0000
2018,9,3,18,32,1,35.0000
2018,9,3,18,33,34,35.0000
2018,9,3,18,35,6,35.0000
2018,9,3,18,36,38,35.0000
2018,9,3,18,38,11,35.0000
2018,9,3,18,39,44,35.0000
2018,9,3,18,41,16,35.0000
2018,9,3,18,42,48,35.0000
2018,9,3,18,44,21,35.0000
2018,9,3,18,45,55,35.0000
2018,9,3,18,47,27,35.0000
2018,9,3,18,49,0,35.0000
2018,9,3,18,50,33,35.0000
2018,9,3,18,52,5,35.0000
2018,9,3,18,53,38,35.0000
2018,9,3,18,55,10,35.0000
2018,9,3,18,56,43,35.0000
2018,9,3,18,58,15,35.0000
2018,9,3,18,59,48,35.0000
2018,9,3,19,1,20,35.0000
2018,9,3,19,2,53,35.0000
2018,9,3,19,4,25,35.0000
2018,9,3,19,5,58,35.0000
2018,9,3,19,7,31,35.0000
2018,9,3,19,9,3,35.0000
2018,9,3,19,10,36,35.0000
2018,9,3,19,12,8,35.0000
2018,9,3,19,13,41,35.0000
2018,9,3,19,15,13,35.0000
2018,9,3,19,16,46,35.0000
2018,9,3,19,18,19,35.0000
2018,9,3,19,19,51,35.0000
2018,9,3,19,21,45,35.0000
2018,9,3,19,23,17,35.0000
2018,9,3,19,24,50,35.0000
2018,9,3,19,26,22,35.0000
2018,9,3,19,27,55,35.0000
2018,9,3,19,29,27,35.0000
2018,9,3,19,31,0,35.0000
2018,9,3,19,32,32,35.0000
2018,9,3,19,34,5,35.0000
2018,9,3,19,35,37,35.0000
2018,9,3,19,37,10,35.0000
2018,9,3,19,38,43,35.0000
2018,9,3,19,40,15,35.0000
2018,9,3,19,41,48,35.0000
2018,9,3,19,43,20,35.0000
2018,9,3,19,44,53,35.0000
2018,9,3,19,46,25,35.0000
2018,9,3,19,47,58,35.0000
2018,9,3,19,49,31,35.0000
2018,9,3,19,51,3,35.0000
2018,9,3,19,52,36,35.0000
2018,9,3,19,54,8,35.0000
2018,9,3,19,55,41,35.0000
2018,9,3,19,57,13,35.0000
2018,9,3,19,58,46,35.0000
2018,9,3,20,3,16,35.0000
2018,9,3,20,7,46,35.0000
2018,9,3,20,12,17,35.0000
2018,9,3,20,16,47,35.0000
2018,9,3,20,21,17,35.0000
2018,9,3,20,23,8,35.0000
2018,9,3,20,24,38,35.0000
2018,9,3,20,26,8,35.0000
2018,9,3,20,27,39,35.0000
2018,9,3,20,32,35,35.0000
2018,9,3,20,34,7,35.0000
2018,9,3,20,35,40,35.0000
2018,9,3,20,37,12,35.0000
2018,9,3,20,38,45,35.0000
2018,9,3,20,40,17,35.0000
2018,9,3,20,41,50,35.0000
2018,9,3,20,43,23,35.0000
2018,9,3,20,44,55,35.0000
2018,9,3,20,46,28,35.0000
2018,9,3,20,48,0,35.0000
2018,9,3,20,49,33,35.0000
2018,9,3,20,51,5,35.0000
2018,9,3,20,52,38,35.0000
2018,9,3,20,54,10,35.0000
2018,9,3,20,55,43,35.0000
2018,9,3,20,57,16,35.0000
2018,9,3,20,58,48,35.0000
2018,9,3,21,0,21,35.0000
2018,9,3,21,1,53,35.0000
2018,9,3,21,3,26,35.0000
2018,9,3,21,4,58,35.0000
2018,9,3,21,6,31,35.0000
2018,9,3,21,8,3,35.0000
2018,9,3,21,9,36,35.0000
2018,9,3,21,11,9,35.0000
2018,9,3,21,12,41,35.0000
2018,9,3,21,14,14,35.0000
2018,9,3,21,15,46,35.0000
2018,9,3,21,17,19,35.0000
2018,9,3,21,18,51,35.0000
2018,9,3,21,20,24,35.0000
2018,9,3,21,22,17,35.0000
2018,9,3,21,23,50,35.0000
2018,9,3,21,25,23,35.0000
2018,9,3,21,26,57,35.0000
2018,9,3,21,28,29,35.0000
2018,9,3,21,30,2,35.0000
2018,9,3,21,31,34,35.0000
2018,9,3,21,33,7,35.0000
2018,9,3,21,34,39,35.0000
2018,9,3,21,36,12,35.0000
2018,9,3,21,37,44,35.0000
2018,9,3,21,39,17,35.0000
2018,9,3,21,40,49,35.0000
2018,9,3,21,42,22,35.0000
2018,9,3,21,43,55,35.0000
2018,9,3,21,45,27,35.0000
2018,9,3,21,47,0,35.0000
2018,9,3,21,48,32,35.0000
2018,9,3,21,50,5,35.0000
2018,9,3,21,51,38,35.0000
2018,9,3,21,53,10,35.0000
2018,9,3,21,54,43,35.0000
2018,9,3,21,56,17,35.0000
2018,9,3,21,57,49,35.0000
2018,9,3,21,59,22,35.0000
2018,9,3,22,0,54,35.0000
2018,9,3,22,2,27,35.0000
2018,9,3,22,3,59,35.0000
2018,9,3,22,5,32,35.0000
2018,9,3,22,7,4,35.0000
2018,9,3,22,8,37,35.0000
2018,9,3,22,10,10,35.0000
2018,9,3,22,11,42,35.0000
2018,9,3,22,13,15,35.0000
2018,9,3,22,14,47,35.0000
2018,9,3,22,16,20,35.0000
2018,9,3,22,17,52,35.0000
2018,9,3,22,19,25,35.0000
2018,9,3,22,20,57,35.0000
2018,9,3,22,22,51,35.0000
2018,9,3,22,24,24,35.0000
2018,9,3,22,25,56,35.0000
2018,9,3,22,27,29,35.0000
2018,9,3,22,29,1,35.0000
2018,9,3,22,30,34,35.0000
2018,9,3,22,32,6,35.0000
2018,9,3,22,33,39,35.0000
2018,9,3,22,35,11,35.0000
2018,9,3,22,39,42,35.0000
2018,9,3,22,44,12,35.0000
2018,9,3,22,48,42,35.0000
2018,9,3,22,53,13,35.0000
2018,9,3,22,57,46,35.0000
2018,9,3,23,2,21,35.0000
2018,9,3,23,6,51,35.0000
2018,9,3,23,11,21,35.0000
2018,9,3,23,15,51,35.0000
2018,9,3,23,20,22,35.0000
2018,9,3,23,25,13,35.0000
2018,9,3,23,26,43,35.0000
2018,9,3,23,28,13,35.0000
2018,9,3,23,29,43,35.0000
2018,9,3,23,31,13,35.0000
2018,9,3,23,36,10,35.0000
2018,9,3,23,37,42,35.0000
2018,9,3,23,39,15,35.0000
2018,9,3,23,40,47,35.0000
2018,9,3,23,42,20,35.0000
2018,9,3,23,43,52,35.0000
2018,9,3,23,45,25,35.0000
2018,9,3,23,46,57,35.0000
2018,9,3,23,48,30,35.0000
2018,9,3,23,50,2,35.0000
2018,9,3,23,51,35,35.0000
2018,9,3,23,53,8,35.0000
2018,9,3,23,54,40,35.0000
2018,9,3,23,56,13,35.0000
2018,9,3,23,57,45,35.0000
2018,9,3,23,59,18,35.0000
2018,9,4,0,0,50,35.0000
2018,9,4,0,2,23,35.0000
2018,9,4,0,3,55,35.0000
2018,9,4,0,5,28,35.0000
2018,9,4,0,7,0,35.0000
2018,9,4,0,8,33,35.0000
2018,9,4,0,10,6,35.0000
2018,9,4,0,11,38,35.0000
2018,9,4,0,13,11,35.0000
2018,9,4,0,14,43,35.0000
2018,9,4,0,16,16,35.0000
2018,9,4,0,17,48,35.0000
2018,9,4,0,19,21,35.0000
2018,9,4,0,20,53,35.0000
2018,9,4,0,22,47,35.0000
2018,9,4,0,24,19,35.0000
2018,9,4,0,25,52,35.0000
2018,9,4,0,27,24,35.0000
2018,9,4,0,28,57,35.0000
2018,9,4,0,30,29,35.0000
2018,9,4,0,32,2,35.0000
2018,9,4,0,33,35,35.0000
2018,9,4,0,35,7,35.0000
2018,9,4,0,36,40,35.0000
2018,9,4,0,38,12,35.0000
2018,9,4,0,39,45,35.0000
2018,9,4,0,41,17,35.0000
2018,9,4,0,42,50,35.0000
2018,9,4,0,44,22,35.0000
2018,9,4,0,45,55,35.0000
2018,9,4,0,47,27,35.0000
2018,9,4,0,49,0,35.0000
2018,9,4,0,50,32,35.0000
2018,9,4,0,52,5,35.0000
2018,9,4,0,53,38,35.0000
2018,9,4,0,55,10,35.0000
2018,9,4,0,56,43,35.0000
2018,9,4,0,58,15,35.0000
2018,9,4,0,59,48,35.0000
2018,9,4,1,1,20,35.0000
2018,9,4,1,2,53,35.0000
2018,9,4,1,4,25,35.0000
2018,9,4,1,5,58,35.0000
2018,9,4,1,7,30,35.0000
2018,9,4,1,9,3,35.0000
2018,9,4,1,10,35,35.0000
2018,9,4,1,12,8,35.0000
2018,9,4,1,13,40,35.0000
2018,9,4,1,15,13,35.0000
2018,9,4,1,16,45,35.0000
2018,9,4,1,18,18,35.0000
2018,9,4,1,19,50,35.0000
2018,9,4,1,21,23,35.0000
2018,9,4,1,23,16,35.0000
2018,9,4,1,24,49,35.0000
2018,9,4,1,26,21,35.0000
2018,9,4,1,27,54,35.0000
2018,9,4,1,29,27,35.0000
2018,9,4,1,30,59,35.0000
2018,9,4,1,32,32,35.0000
2018,9,4,1,34,4,35.0000
2018,9,4,1,35,37,35.0000
2018,9,4,1,37,9,35.0000
2018,9,4,1,38,42,35.0000
2018,9,4,1,43,12,35.0000
2018,9,4,1,47,42,35.0000
2018,9,4,1,52,12,35.0000
2018,9,4,1,56,42,35.0000
2018,9,4,2,1,12,35.0000
2018,9,4,2,2,42,35.0000
2018,9,4,2,4,13,35.0000
2018,9,4,2,5,43,35.0000
2018,9,4,2,7,13,35.0000
2018,9,4,2,12,9,35.0000
2018,9,4,2,13,41,35.0000
2018,9,4,2,15,14,35.0000
2018,9,4,2,16,46,35.0000
2018,9,4,2,18,19,35.0000
2018,9,4,2,19,52,35.0000
2018,9,4,2,21,24,35.0000
2018,9,4,2,23,18,35.0000
2018,9,4,2,24,50,35.0000
2018,9,4,2,26,22,35.0000
2018,9,4,2,27,55,35.0000
2018,9,4,2,29,29,35.0000
2018,9,4,2,31,1,35.0000
2018,9,4,2,32,34,35.0000
2018,9,4,2,34,6,35.0000
2018,9,4,2,35,39,35.0000
2018,9,4,2,37,12,35.0000
2018,9,4,2,38,44,35.0000
2018,9,4,2,40,17,35.0000
2018,9,4,2,41,49,35.0000
2018,9,4,2,43,22,35.0000
2018,9,4,2,44,54,35.0000
2018,9,4,2,46,27,35.0000
2018,9,4,2,47,59,35.0000
2018,9,4,2,49,32,35.0000
2018,9,4,2,51,4,35.0000
2018,9,4,2,52,37,35.0000
2018,9,4,2,54,9,35.0000
2018,9,4,2,55,42,35.0000
2018,9,4,2,57,14,35.0000
2018,9,4,2,58,47,35.0000
2018,9,4,3,0,19,35.0000
2018,9,4,3,1,52,35.0000
2018,9,4,3,3,24,35.0000
2018,9,4,3,4,57,35.0000
2018,9,4,3,6,29,35.0000
2018,9,4,3,8,2,35.0000
2018,9,4,3,9,34,35.0000
2018,9,4,3,11,7,35.0000
2018,9,4,3,12,39,35.0000
2018,9,4,3,14,12,35.0000
2018,9,4,3,15,44,35.0000
2018,9,4,3,17,17,35.0000
2018,9,4,3,18,49,35.0000
2018,9,4,3,20,22,35.0000
2018,9,4,3,21,54,35.0000
2018,9,4,3,23,48,35.0000
2018,9,4,3,25,20,35.0000
2018,9,4,3,26,53,35.0000
2018,9,4,3,28,25,35.0000
2018,9,4,3,29,58,35.0000
2018,9,4,3,31,30,35.0000
2018,9,4,3,33,3,35.0000
2018,9,4,3,34,35,35.0000
2018,9,4,3,36,8,35.0000
2018,9,4,3,37,40,35.0000
2018,9,4,3,39,13,35.0000
2018,9,4,3,40,45,35.0000
2018,9,4,3,42,18,35.0000
2018,9,4,3,43,50,35.0000
2018,9,4,3,45,23,35.0000
2018,9,4,3,46,55,35.0000
2018,9,4,3,48,28,35.0000
2018,9,4,3,50,1,35.0000
2018,9,4,3,51,33,35.0000
2018,9,4,3,53,5,35.0000
2018,9,4,3,54,38,35.0000
2018,9,4,3,56,10,35.0000
2018,9,4,3,57,43,35.0000
2018,9,4,3,59,16,35.0000
2018,9,4,4,0,48,35.0000
2018,9,4,4,2,21,35.0000
2018,9,4,4,3,53,35.0000
2018,9,4,4,5,26,35.0000
2018,9,4,4,6,58,35.0000
2018,9,4,4,8,31,35.0000
2018,9,4,4,10,3,35.0000
2018,9,4,4,11,36,35.0000
2018,9,4,4,13,8,35.0000
2018,9,4,4,14,41,35.0000
2018,9,4,4,19,11,35.0000
2018,9,4,4,23,41,35.0000
2018,9,4,4,28,32,35.0000
2018,9,4,4,33,2,35.0000
2018,9,4,4,37,32,35.0000
2018,9,4,4,39,2,35.0000
2018,9,4,4,40,32,35.0000
2018,9,4,4,42,3,35.0000
2018,9,4,4,43,33,35.0000
2018,9,4,4,48,29,35.0000
2018,9,4,4,50,1,35.0000
2018,9,4,4,51,34,35.0000
2018,9,4,4,53,6,35.0000
2018,9,4,4,54,39,35.0000
2018,9,4,4,56,11,35.0000
2018,9,4,4,57,44,35.0000
2018,9,4,4,59,16,35.0000
2018,9,4,5,0,49,35.0000
2018,9,4,5,2,21,35.0000
2018,9,4,5,3,54,35.0000
2018,9,4,5,5,26,35.0000
2018,9,4,5,6,58,35.0000
2018,9,4,5,8,31,35.0000
2018,9,4,5,10,4,35.0000
2018,9,4,5,11,36,35.0000
2018,9,4,5,13,9,35.0000
2018,9,4,5,14,41,35.0000
2018,9,4,5,16,14,35.0000
2018,9,4,5,17,46,35.0000
2018,9,4,5,19,19,35.0000
2018,9,4,5,20,51,35.0000
2018,9,4,5,22,24,35.0000
2018,9,4,5,24,17,35.0000
2018,9,4,5,25,50,35.0000
2018,9,4,5,27,22,35.0000
2018,9,4,5,28,55,35.0000
2018,9,4,5,30,27,35.0000
2018,9,4,5,32,0,35.0000
2018,9,4,5,33,32,35.0000
2018,9,4,5,35,4,35.0000
2018,9,4,5,36,37,35.0000
2018,9,4,5,38,11,35.0000
2018,9,4,5,39,43,35.0000
2018,9,4,5,41,16,35.0000
2018,9,4,5,42,48,35.0000
2018,9,4,5,44,21,35.0000
2018,9,4,5,45,53,35.0000
2018,9,4,5,47,26,35.0000
2018,9,4,5,48,58,35.0000
2018,9,4,5,50,31,35.0000
2018,9,4,5,52,3,35.0000
2018,9,4,5,53,36,35.0000
2018,9,4,5,55,8,35.0000
2018,9,4,5,56,41,35.0000
2018,9,4,5,58,13,35.0000
2018,9,4,5,59,46,35.0000
2018,9,4,6,1,18,35.0000
2018,9,4,6,2,51,35.0000
2018,9,4,6,4,23,35.0000
2018,9,4,6,5,56,35.0000
2018,9,4,6,7,28,35.0000
2018,9,4,6,9,1,35.0000
2018,9,4,6,10,33,35.0000
2018,9,4,6,12,6,35.0000
2018,9,4,6,13,38,35.0000
2018,9,4,6,15,11,35.0000
2018,9,4,6,16,43,35.0000
2018,9,4,6,18,16,35.0000
2018,9,4,6,19,48,35.0000
2018,9,4,6,21,21,35.0000
2018,9,4,6,22,53,35.0000
2018,9,4,6,24,47,35.0000
2018,9,4,6,26,19,35.0000
2018,9,4,6,27,52,35.0000
2018,9,4,6,29,24,35.0000
2018,9,4,6,30,57,35.0000
2018,9,4,6,32,29,35.0000
2018,9,4,6,34,2,35.0000
2018,9,4,6,35,34,35.0000
2018,9,4,6,37,7,35.0000
2018,9,4,6,38,39,35.0000
2018,9,4,6,40,12,35.0000
2018,9,4,6,41,44,35.0000
2018,9,4,6,43,17,35.0000
2018,9,4,6,44,49,35.0000
2018,9,4,6,46,22,35.0000
2018,9,4,6,47,54,35.0000
2018,9,4,6,49,27,35.0000
2018,9,4,6,50,59,35.0000
2018,9,4,6,55,29,35.0000
2018,9,4,6,59,59,35.0000
2018,9,4,7,4,29,35.0000
2018,9,4,7,8,59,35.0000
2018,9,4,7,13,33,35.0000
2018,9,4,7,18,7,35.0000
2018,9,4,7,22,38,35.0000
2018,9,4,7,27,29,35.0000
2018,9,4,7,31,59,35.0000
2018,9,4,7,36,29,35.0000
2018,9,4,7,40,59,35.0000
2018,9,4,7,42,29,35.0000
2018,9,4,7,43,59,35.0000
2018,9,4,7,45,29,35.0000
2018,9,4,7,46,59,35.0000
2018,9,4,7,51,55,35.0000
2018,9,4,7,53,27,35.0000
2018,9,4,7,55,0,35.0000
2018,9,4,7,56,32,35.0000
2018,9,4,7,58,5,35.0000
2018,9,4,7,59,37,35.0000
2018,9,4,8,1,10,35.0000
2018,9,4,8,2,42,35.0000
2018,9,4,8,4,15,35.0000
2018,9,4,8,5,47,35.0000
2018,9,4,8,7,20,35.0000
2018,9,4,8,8,52,35.0000
2018,9,4,8,10,25,35.0000
2018,9,4,8,11,57,35.0000
2018,9,4,8,13,30,35.0000
2018,9,4,8,15,2,35.0000
2018,9,4,8,16,35,35.0000
2018,9,4,8,18,7,35.0000
2018,9,4,8,19,40,35.0000
2018,9,4,8,21,12,35.0000
2018,9,4,8,22,45,35.0000
2018,9,4,8,24,38,35.0000
2018,9,4,8,26,11,35.0000
2018,9,4,8,27,43,35.0000
2018,9,4,8,29,16,35.0000
2018,9,4,8,30,48,35.0000
2018,9,4,8,32,21,35.0000
2018,9,4,8,33,53,35.0000
2018,9,4,8,35,25,35.0000
2018,9,4,8,36,58,35.0000
2018,9,4,8,38,30,35.0000
2018,9,4,8,40,3,35.0000
2018,9,4,8,41,35,35.0000
2018,9,4,8,43,8,35.0000
2018,9,4,8,44,40,35.0000
2018,9,4,8,46,13,35.0000
2018,9,4,8,47,45,35.0000
2018,9,4,8,49,18,35.0000
2018,9,4,8,50,50,35.0000
2018,9,4,8,52,23,35.0000
2018,9,4,8,53,55,35.0000
2018,9,4,8,55,28,35.0000
2018,9,4,8,57,0,35.0000
2018,9,4,8,58,33,35.0000
2018,9,4,9,0,5,35.0000
2018,9,4,9,1,38,35.0000
2018,9,4,9,3,10,35.0000
2018,9,4,9,4,43,35.0000
2018,9,4,9,6,15,35.0000
2018,9,4,9,7,48,35.0000
2018,9,4,9,9,20,35.0000
2018,9,4,9,10,53,35.0000
2018,9,4,9,12,25,35.0000
2018,9,4,9,13,58,35.0000
2018,9,4,9,15,30,35.0000
2018,9,4,9,17,3,35.0000
2018,9,4,9,18,35,35.0000
2018,9,4,9,20,8,35.0000
2018,9,4,9,21,40,35.0000
2018,9,4,9,23,13,35.0000
2018,9,4,9,25,6,35.0000
2018,9,4,9,26,38,35.0000
2018,9,4,9,28,11,35.0000
2018,9,4,9,29,43,35.0000
2018,9,4,9,31,16,35.0000
2018,9,4,9,32,48,35.0000
2018,9,4,9,34,21,35.0000
2018,9,4,9,35,53,35.0000
2018,9,4,9,37,26,35.0000
2018,9,4,9,38,58,35.0000
2018,9,4,9,40,31,35.0000
2018,9,4,9,42,3,35.0000
2018,9,4,9,43,36,35.0000
2018,9,4,9,45,8,35.0000
2018,9,4,9,46,41,35.0000
2018,9,4,9,48,13,35.0000
2018,9,4,9,49,46,35.0000
2018,9,4,9,51,18,35.0000
2018,9,4,9,52,51,35.0000
2018,9,4,9,54,23,35.0000
2018,9,4,9,58,54,35.0000
2018,9,4,10,3,24,35.0000
2018,9,4,10,7,54,35.0000
2018,9,4,10,12,24,35.0000
2018,9,4,10,16,54,35.0000
2018,9,4,10,18,24,35.0000
2018,9,4,10,19,54,35.0000
2018,9,4,10,21,24,35.0000
2018,9,4,10,22,54,35.0000
2018,9,4,10,28,11,35.0000
2018,9,4,10,29,43,35.0000
2018,9,4,10,31,16,35.0000
2018,9,4,10,32,48,35.0000
2018,9,4,10,34,21,35.0000
2018,9,4,10,35,53,35.0000
2018,9,4,10,37,26,35.0000
2018,9,4,10,38,58,35.0000
2018,9,4,10,40,31,35.0000
2018,9,4,10,42,3,35.0000
2018,9,4,10,43,36,35.0000
2018,9,4,10,45,8,35.0000
2018,9,4,10,46,41,35.0000
2018,9,4,10,48,13,35.0000
2018,9,4,10,49,46,35.0000
2018,9,4,10,51,18,35.0000
2018,9,4,10,52,51,35.0000
2018,9,4,10,54,23,35.0000
2018,9,4,10,55,56,35.0000
2018,9,4,10,57,28,35.0000
2018,9,4,10,59,1,35.0000
2018,9,4,11,0,33,35.0000
2018,9,4,11,2,6,35.0000
2018,9,4,11,3,38,35.0000
2018,9,4,11,5,10,35.0000
2018,9,4,11,6,43,35.0000
2018,9,4,11,8,15,35.0000
2018,9,4,11,9,48,35.0000
2018,9,4,11,11,20,35.0000
2018,9,4,11,12,53,35.0000
2018,9,4,11,14,25,35.0000
2018,9,4,11,15,58,35.0000
2018,9,4,11,17,30,35.0000
2018,9,4,11,19,3,35.0000
2018,9,4,11,20,35,35.0000
2018,9,4,11,22,8,35.0000
2018,9,4,11,23,40,35.0000
2018,9,4,11,25,34,35.0000
2018,9,4,11,27,6,35.0000
2018,9,4,11,28,39,35.0000
2018,9,4,11,30,11,35.0000
2018,9,4,11,31,44,35.0000
2018,9,4,11,33,16,35.0000
2018,9,4,11,34,49,35.0000
2018,9,4,11,36,21,35.0000
2018,9,4,11,37,54,35.0000
2018,9,4,11,39,26,35.0000
2018,9,4,11,40,59,35.0000
2018,9,4,11,42,31,35.0000
2018,9,4,11,44,4,35.0000
2018,9,4,11,45,36,35.0000
2018,9,4,11,47,9,35.0000
2018,9,4,11,48,41,35.0000
2018,9,4,11,50,14,35.0000
2018,9,4,11,51,46,35.0000
2018,9,4,11,53,19,35.0000
2018,9,4,11,54,51,35.0000
2018,9,4,11,56,24,35.0000
2018,9,4,11,57,56,35.0000
2018,9,4,11,59,29,35.0000
2018,9,4,12,1,1,35.0000
2018,9,4,12,2,34,35.0000
2018,9,4,12,4,6,35.0000
2018,9,4,12,5,39,35.0000
2018,9,4,12,7,11,35.0000
2018,9,4,12,8,44,35.0000
2018,9,4,12,10,16,35.0000
2018,9,4,12,11,49,35.0000
2018,9,4,12,13,21,35.0000
2018,9,4,12,14,54,35.0000
2018,9,4,12,16,26,35.0000
2018,9,4,12,17,59,35.0000
2018,9,4,12,19,31,35.0000
2018,9,4,12,21,4,35.0000
2018,9,4,12,22,36,35.0000
2018,9,4,12,24,9,35.0000
2018,9,4,12,26,2,35.0000
2018,9,4,12,27,34,35.0000
2018,9,4,12,29,7,35.0000
2018,9,4,12,30,39,35.0000
2018,9,4,12,35,10,35.0000
2018,9,4,12,39,40,35.0000
2018,9,4,12,44,10,35.0000
2018,9,4,12,48,40,35.0000
2018,9,4,12,53,10,35.0000
2018,9,4,12,54,40,35.0000
2018,9,4,12,56,10,35.0000
2018,9,4,12,57,40,35.0000
2018,9,4,12,59,10,35.0000
2018,9,4,13,4,6,35.0000
2018,9,4,13,5,39,35.0000
2018,9,4,13,7,11,35.0000
2018,9,4,13,8,45,35.0000
2018,9,4,13,10,17,35.0000
2018,9,4,13,11,50,35.0000
2018,9,4,13,13,22,35.0000
2018,9,4,13,14,55,35.0000
2018,9,4,13,16,27,35.0000
2018,9,4,13,18,0,35.0000
2018,9,4,13,19,32,35.0000
2018,9,4,13,21,5,35.0000
2018,9,4,13,22,37,35.0000
2018,9,4,13,24,10,35.0000
2018,9,4,13,26,3,35.0000
2018,9,4,13,27,36,35.0000
2018,9,4,13,29,8,35.0000
2018,9,4,13,30,41,35.0000
2018,9,4,13,32,13,35.0000
2018,9,4,13,33,46,35.0000
2018,9,4,13,35,18,35.0000
2018,9,4,13,36,51,35.0000
2018,9,4,13,38,23,35.0000
2018,9,4,13,39,56,35.0000
2018,9,4,13,41,28,35.0000
2018,9,4,13,43,1,35.0000
2018,9,4,13,44,33,35.0000
2018,9,4,13,46,6,35.0000
2018,9,4,13,47,38,35.0000
2018,9,4,13,49,11,35.0000
2018,9,4,13,50,43,35.0000
2018,9,4,13,52,16,35.0000
